conversation_id,turn_number,tweet_id,author_id,role,created_at,text_raw,parent_tweet_id,response_tweet_ids,direct_reply_count,is_branch_point,text_clean,language,quality_flag,thread_id,thread_position
65663,2,65662,AppleSupport,support,2017-11-30 13:50:01+00:00,@131031 We can understand wanting to cancel the subscription. We'd want to get you in touch with our iTunes Store support here: https://t.co/SDIe7UiyJN,65663,,0,False,,,,65663_thread_1677,2.0
6608,1,6608,117165,customer,2017-10-09 00:00:42+00:00,@AppleSupport the fact that my laptop that I haven't even had for two years keeps shutting off without warning at 15% is kind of ridiculous.,,6607,1,False,the fact that my laptop that I haven't even had for two years keeps shutting off without warning at 15% is kind of ridiculous.,en,KEEP,6608_thread_1678,1.0
6608,2,6607,AppleSupport,support,2017-10-09 00:30:52+00:00,@117165 Let's see what we can find for you today. Let's meet up in DM to gather some specifics and we'll proceed from there. https://t.co/GDrqU22YpT,6608,,0,False,,,,6608_thread_1678,2.0
6658,1,6658,AppleSupport,support,2017-10-05 18:00:28+00:00,"Introducing the new Control Center in iOS 11. Now customizable.
Learn more https://t.co/fCNsZCyS3P https://t.co/WiFGzhh3AZ",,"6659,6660,6661,6662,6663,6664,6665,6666,6667,6668,6669,6670,6671,6672,6673,6674,6675,6676,6677,6678,6679,6680,6681,6682,6683,6684,6685,6686,6687,6688,6689,6690,6691,6692,6693,6694,6695,6696,6697,6698,6699,6700,6701,6702,6703,6704,6705,6706,6707,6708,6709,6710,6711,6712,6713,6714,6715,6716,6717,6718,6719,6720,6721,6722,6723,6724,6725,6726,6727,6728,6729,6730,6731,6732,6733,6734,6735,6736,6737,6738,6739,6740,6741,6742,6743,6744,6745,6746,6747,6748,6749,6750,6751,6752,6753,6754,6755,6756,6757,6758,6759,6760,6761,6762,6763,6764,6765,6766,6767,6768,6769,6770,6771,6772,6773,6774,6775,6776,6777,6778,6779,6780,6781,6782,6783,6784,6785,6786,6787,6788,6789,6790,6791,6792,6793,6794,6795,6796,6797,6798,6799,6800,6801,6802,6803,6804,6805,6806,6807,6808,6809,6810,6811,6812,6813,6814,6815,6816,6817,6818,6819,6820,6821,6822,6823,6824,6825,6826,6827,6828,6829,6830,6831,6832,6833,6834,6835,6836,6837,6838,6839,6840,6841,6842,6843,6844,6845,6846,6847,6848,6849,6850,6851,6852,6853,6854,6855,6856,6857,6858,6859,6860,6861,6862,6863,6864,6865,6866,6867,6868,6869,6870,6871,6872,6873,6874,6875,6876,6877,6878,6879,6880,6881,6882,6883,6884,6885,6886,6887,6888,6889,6890,6891,6892,6893,6894,6657,6895,6896,6897",1,False,,,,6658_thread_1679,1.0
6658,2,6657,117177,customer,2017-10-09 00:02:47+00:00,@AppleSupport My wife made the mistake of updating to 11. How can we revert back? Her password keeper app is now dead. She can't access her passwords.,6658,6656,1,False,My wife made the mistake of updating to 11. How can we revert back? Her password keeper app is now dead. She can't access her passwords.,en,KEEP,6658_thread_1679,2.0
6658,3,6656,AppleSupport,support,2017-10-09 00:43:50+00:00,@117177 You won't be able to revert the system to pre-iOS 11 but we can look into the issues. DM us and we'll get started. https://t.co/GDrqU22YpT,6657,,0,False,,,,6658_thread_1679,3.0
66864,1,66864,131273,customer,2017-11-30 05:08:19+00:00,So I’ve been having problems with my battery dying real quick of late and then last night I updated my phone and then today a whole charge lasted me the whole day with the same useage as before before it would take 3-4 full chargers hmmm @115858 🤔🤔,,66863,1,False,,,,66864_thread_1680,1.0
66864,2,66863,AppleSupport,support,2017-11-30 13:49:33+00:00,"@131273 That’s not the experience we’d like you to have with your iPhone. To confirm, are you still experiencing battery issues with your iPhone? DM us. https://t.co/GDrqU22YpT",66864,,0,False,,,,66864_thread_1680,2.0
66867,1,66867,131274,customer,2017-11-30 05:54:42+00:00,@AppleSupport is this you?? Or hacker?? https://t.co/L7N6CEoUr5,,66865,1,False,is this you?? Or hacker??,en,KEEP,66867_thread_1681,1.0
66867,2,66865,AppleSupport,support,2017-11-30 13:49:01+00:00,@131274 Thanks for reaching out to us. We definitely understand your concern here. This email is not authentic. This is likely a phishing attempt to get personal information from you. You can learn more about how to identify phishing emails here: https://t.co/LNMCdqt6fD,66867,66866,1,False,,,,66867_thread_1681,2.0
66867,3,66866,131274,customer,2017-11-30 19:08:33+00:00,@AppleSupport Thanks for reply,66865,,0,False,Thanks for reply,unknown,KEEP,66867_thread_1681,3.0
67413,1,67413,131395,customer,2017-11-30 05:36:07+00:00,"@AppleSupport purchased new iPhone 10 , doesn’t vibrate or ring while incoming calls. Tried everything at my end. Help",,67412,1,False,"purchased new iPhone 10 , doesn’t vibrate or ring while incoming calls. Tried everything at my end. Help",en,KEEP,67413_thread_1682,1.0
67413,2,67412,AppleSupport,support,2017-11-30 13:48:27+00:00,@131395 We are here to help. DM us your iOS version and we can take a look at this for you. https://t.co/GDrqU22YpT,67413,,0,False,,,,67413_thread_1682,2.0
67416,1,67416,131396,customer,2017-11-30 05:24:23+00:00,When are you bringing the Do Not Disturb icon back @AppleSupport @115858 ? Only big complain on X. And not just me....,,67414,1,False,When are you bringing the Do Not Disturb icon back ? Only big complain on X. And not just me....,en,KEEP,67416_thread_1683,1.0
67416,2,67414,AppleSupport,support,2017-11-30 13:47:32+00:00,"@131396 You can access Control Center from swiping down on the top right to see the Do Not Disturb icon. If you'd like to leave feedback about this, please do so here: https://t.co/eTPVYVFyd8 Our engineers read all feedback sent but are unable to directly reply.",67416,67415,1,False,,,,67416_thread_1683,2.0
67416,3,67415,131396,customer,2017-11-30 17:05:25+00:00,"@AppleSupport That’s not what I meant @AppleSupport the icon should always be visible when ON, as it used to be",67414,,0,False,"That’s not what I meant the icon should always be visible when ON, as it used to be",en,KEEP,67416_thread_1683,3.0
67418,1,67418,131397,customer,2017-11-30 05:17:34+00:00,@115858 Why is it that i have been waiting for almost a month for a refund of a returned item i paid cash for in the first place? Where is my money?,,67417,1,False,,,,67418_thread_1684,1.0
67418,2,67417,AppleSupport,support,2017-11-30 13:47:00+00:00,@131397 We can assist you. Please DM us via the following link with the country in which you are located. https://t.co/GDrqU22YpT,67418,,0,False,,,,67418_thread_1684,2.0
6919,1,6919,117183,customer,2017-10-08 23:28:14+00:00,"@AppleSupport I installed the iOS 10.0 , 10.0.1 and 10.0.2 and makes my iPhone 6 very slow and doesn’t work properly can you help me?",,6918,1,False,"I installed the iOS 10.0 , 10.0.1 and 10.0.2 and makes my iPhone 6 very slow and doesn’t work properly can you help me?",en,KEEP,6919_thread_1685,1.0
6919,2,6918,AppleSupport,support,2017-10-09 00:18:00+00:00,"@117183 We can help!  We assume you mean iOS 11, right?  Can you tell us what types of performance issues you're experiencing?",6919,6917,1,False,,,,6919_thread_1685,2.0
6919,3,6917,117183,customer,2017-10-09 00:22:03+00:00,"@AppleSupport Yes, sorry i mean iOS 11, when I texting my keyboard it’s very slow and my battery it consumes very fast.",6918,6916,1,False,"Yes, sorry i mean iOS 11, when I texting my keyboard it’s very slow and my battery it consumes very fast.",en,KEEP,6919_thread_1685,3.0
6919,4,6916,AppleSupport,support,2017-10-09 00:48:26+00:00,"@117183 Are you currently using Low Power Mode? If so, disable that from Settings &gt; Battery and restart. Let us know in DM if it helps. https://t.co/GDrqU22YpT",6917,,0,False,,,,6919_thread_1685,4.0
6928,1,6928,117186,customer,2017-10-09 00:16:29+00:00,@AppleSupport my iPhone is a fully up to date so why does my phone keep freezing 🙃???,,6927,1,False,my iPhone is a fully up to date so why does my phone keep freezing ???,en,KEEP,6928_thread_1686,1.0
6928,2,6927,AppleSupport,support,2017-10-09 00:45:29+00:00,"@117186 We want to help in any way we can. Which iPhone are you using? Let us know in DM, and we’ll work with you there. https://t.co/GDrqU22YpT",6928,,0,False,,,,6928_thread_1686,2.0
6934,1,6934,117189,customer,2017-10-09 00:11:15+00:00,@115858 after the new apple updates: the battery life is really go fast and the WiFi is always on! @AppleSupport #newappleupdates,,6933,1,False,after the new apple updates: the battery life is really go fast and the WiFi is always on! newappleupdates,en,KEEP,6934_thread_1687,1.0
6934,2,6933,AppleSupport,support,2017-10-09 00:44:31+00:00,@117189 We'd love to help. Let's work on this together in DM. Start by letting us know what kind of device you are using. https://t.co/GDrqU22YpT,6934,,0,False,,,,6934_thread_1687,2.0
700,1,700,115854,customer,2017-10-31 22:16:56+00:00,@AppleSupport why are my I️’s changing not showing up correctly on any of my social media platforms? https://t.co/GyRvpyVnkE,,698,1,False,why are my I’s changing not showing up correctly on any of my social media platforms?,en,KEEP,700_thread_1688,1.0
700,2,698,115854,customer,2017-10-31 22:17:40+00:00,@AppleSupport  https://t.co/NV0yucs0lB,700,696,1,False,,unknown,EMPTY_AFTER_CLEANING,700_thread_1688,2.0
700,3,696,AppleSupport,support,2017-10-31 22:27:49+00:00,@115854 We're here for you. Which version of the iOS are you running? Check from Settings &gt; General &gt; About.,698,697,1,False,,,,700_thread_1688,3.0
700,4,697,115854,customer,2017-10-31 22:31:23+00:00,@AppleSupport The newest update. I️ made sure to download it yesterday.,696,699,1,False,The newest update. I made sure to download it yesterday.,en,KEEP,700_thread_1688,4.0
700,5,699,AppleSupport,support,2017-10-31 22:36:27+00:00,@115854 Lets take a closer look into this issue. Select the following link to join us in a DM and we'll go from there. https://t.co/GDrqU22YpT,697,,0,False,,,,700_thread_1688,5.0
711,1,711,115855,customer,2017-10-31 21:29:22+00:00,What is up with this “ I️ “,,710,1,False,,,,711_thread_1689,1.0
711,2,710,115855,customer,2017-10-31 21:29:50+00:00,Why are my I’s question marks ?,711,709,1,False,,,,711_thread_1689,2.0
711,3,709,115855,customer,2017-10-31 21:34:45+00:00,@AppleSupport I️ need answers because it’s annoying 🙃,710,708,1,False,I need answers because it’s annoying,en,KEEP,711_thread_1689,3.0
711,4,708,AppleSupport,support,2017-10-31 21:43:15+00:00,@115855 We'd like to look into this with you. Which model do you have and is iOS 11.1 installed? Any steps tried so far?,709,707,1,False,,,,711_thread_1689,4.0
711,5,707,115855,customer,2017-10-31 21:48:51+00:00,@AppleSupport I️ have an iPhone 7 Plus and yes I️ do,708,705,1,False,I have an iPhone 7 Plus and yes I do,en,KEEP,711_thread_1689,5.0
711,6,705,AppleSupport,support,2017-10-31 21:57:00+00:00,@115855 That's great it has iOS 11.1 as we can rule out being outdated. Any steps tried since this started? Do you recall when it started?,707,"706,704",1,False,,,,711_thread_1689,6.0
711,7,704,115855,customer,2017-10-31 21:59:17+00:00,@AppleSupport This is what it looks like https://t.co/XCQU2l4xUB,705,703,1,False,This is what it looks like,en,KEEP,711_thread_1689,7.0
711,8,703,AppleSupport,support,2017-10-31 22:09:52+00:00,@115855 Any steps tried since it started last night?,704,702,1,False,,,,711_thread_1689,8.0
711,9,702,115855,customer,2017-10-31 22:11:31+00:00,@AppleSupport Tried resetting my settings .. restarting my phone .. all that,703,701,1,False,Tried resetting my settings .. restarting my phone .. all that,en,KEEP,711_thread_1689,9.0
711,10,701,AppleSupport,support,2017-10-31 22:26:49+00:00,@115855 Let's go to DM for the next steps. DM us here: https://t.co/GDrqU22YpT,702,,0,False,,,,711_thread_1689,10.0
71171,1,71171,131990,customer,2017-11-30 05:41:49+00:00,So why tf hasn’t @AppleSupport fixed this “I️”,,71170,1,False,So why tf hasn’t fixed this “I”,en,KEEP,71171_thread_1690,1.0
71171,2,71170,AppleSupport,support,2017-11-30 13:47:00+00:00,@131990 Hi there. We recently released an update that includes a fix for autocorrect issues. Follow the steps here to back up and update your device:  https://t.co/80YRnjDFDk Let us know if you have questions.,71171,,0,False,,,,71171_thread_1690,2.0
71173,1,71173,131991,customer,2017-11-30 05:45:01+00:00,Does anyone else with an @115858 iPhone have their texts and call history displaying the numbers instead of the contact name? Annoying! How do I revert it to normal???,,71172,1,False,,,,71173_thread_1691,1.0
71173,2,71172,AppleSupport,support,2017-11-30 13:47:00+00:00,"@131991 We rely on our Contacts, too, so we'd love to team up and help you with this. When did you notice this start? Which version of the operating system is your iPhone running? Have you restarted since this began? Let us know in DM and we'll get started. https://t.co/GDrqU22YpT",71173,,0,False,,,,71173_thread_1691,2.0
71176,1,71176,131992,customer,2017-11-30 05:24:56+00:00,"@AppleSupport

Screenshot attached https://t.co/Iic2tWHy67",,71174,1,False,Screenshot attached,unknown,KEEP,71176_thread_1692,1.0
71176,2,71174,AppleSupport,support,2017-11-30 13:46:29+00:00,@131992 We'd like to take a closer look at this with you. Please use the link below to send us a DM and we'll continue there. https://t.co/GDrqU22YpT,71176,71175,1,False,,,,71176_thread_1692,2.0
71176,3,71175,131993,customer,2017-12-01 18:33:40+00:00,@AppleSupport @131992 Thanks in advance; ready to work with you.,71174,71177,1,False,Thanks in advance; ready to work with you.,en,KEEP,71176_thread_1692,3.0
71176,4,71177,AppleSupport,support,2017-12-01 19:07:27+00:00,@131993 Go ahead and DM us. We'll continue from there. https://t.co/GDrqU22YpT,71175,,0,False,,,,71176_thread_1692,4.0
714,1,714,115856,customer,2017-10-31 22:19:32+00:00,"Hey @AppleSupport and anyone else who upgraded to ios11.1, are y’all having issues with capital “I️” in the Mail app? As it puts in “A”?",,"712,715",1,False,"Hey and anyone else who upgraded to ios11.1, are y’all having issues with capital “I” in the Mail app? As it puts in “A”?",en,KEEP,714_thread_1693,1.0
714,2,712,AppleSupport,support,2017-10-31 22:26:29+00:00,"@115856 Hey, let's work together to figure out what's going on. Meet us in DM and we'll continue from there. https://t.co/GDrqU22YpT",714,713,1,False,,,,714_thread_1693,2.0
714,3,713,115856,customer,2017-10-31 22:35:17+00:00,@AppleSupport Just sent you all my DM,712,,0,False,Just sent you all my DM,en,KEEP,714_thread_1693,3.0
719,1,719,115857,customer,2017-10-31 22:01:50+00:00,Tf is wrong with my keyboard @115858,,718,1,False,,,,719_thread_1694,1.0
719,2,718,AppleSupport,support,2017-10-31 22:05:00+00:00,"@115857 Fill us in on what is happening, then we can help out from there.",719,717,1,False,,,,719_thread_1694,2.0
719,3,717,115857,customer,2017-10-31 22:13:08+00:00,@AppleSupport This is what is happening... https://t.co/X3SZSJXfAT,718,716,1,False,This is what is happening...,en,KEEP,719_thread_1694,3.0
719,4,716,AppleSupport,support,2017-10-31 22:24:54+00:00,@115857 We'd like to investigate further with you. Send us a DM and we can troubleshoot more from there. https://t.co/GDrqU22YpT,717,,0,False,,,,719_thread_1694,4.0
72150,1,72150,132201,customer,2017-11-30 05:37:29+00:00,"my phone is suuuper slow lately, wtf @115858 :-(",,72148,1,False,,,,72150_thread_1695,1.0
72150,2,72148,AppleSupport,support,2017-11-30 13:46:00+00:00,"@132201 We can help with iPhone performance.  Do you know what version of the iOS is on the device?  

Also, are you seeing this issue with any specific apps or usage?  Do you do anything to restore function?",72150,72149,1,False,,,,72150_thread_1695,2.0
72150,3,72149,132201,customer,2017-11-30 15:11:19+00:00,"@AppleSupport im using ios 11, it’s super laggy whenever i receive a notification or sometimes when im typing a message, after i hit send itll cut off the last few letters i typed",72148,72151,1,False,"im using ios 11, it’s super laggy whenever i receive a notification or sometimes when im typing a message, after i hit send itll cut off the last few letters i typed",en,KEEP,72150_thread_1695,3.0
72150,4,72151,AppleSupport,support,2017-11-30 16:02:00+00:00,@132201 Thanks for that info. We'd like to take a further look into this. Let's meet in DM. https://t.co/GDrqU22YpT,72149,,0,False,,,,72150_thread_1695,4.0
723,1,723,115859,customer,2017-10-31 22:11:16+00:00,@115858 @AppleSupport hello are all the lines closed for tonight #help,,722,1,False,hello are all the lines closed for tonight help,en,KEEP,723_thread_1696,1.0
723,2,722,AppleSupport,support,2017-10-31 22:17:30+00:00,@115859 What's going on? We're hapy to help if we can. https://t.co/GDrqU22YpT,723,721,1,False,,,,723_thread_1696,2.0
723,3,721,115859,customer,2017-10-31 22:18:14+00:00,@AppleSupport are the call centres closed for the night?,722,720,1,False,are the call centres closed for the night?,en,KEEP,723_thread_1696,3.0
723,4,720,AppleSupport,support,2017-10-31 22:24:27+00:00,@115859 We've received your DM and will continue there.,721,,0,False,,,,723_thread_1696,4.0
72771,1,72771,132340,customer,2017-11-30 05:14:19+00:00,"@AppleSupport lost my iPhone, not where iPad ""lost my"" says.. What should I do?",,72770,1,False,"lost my iPhone, not where iPad ""lost my"" says.. What should I do?",en,KEEP,72771_thread_1697,1.0
72771,2,72770,AppleSupport,support,2017-11-30 13:45:34+00:00,@132340 We understand the importance of being able to locate a lost device. Let us know if this helps: https://t.co/WgUadqPuWS,72771,,0,False,,,,72771_thread_1697,2.0
72773,1,72773,132341,customer,2017-11-30 05:29:23+00:00,"@115858, please! What is going on? My iPhone’s home screen keeps going blank daily since I updated it to #ios1112. Has anyone else reported this as a bug? When will it be fixed? Help. @AppleSupport https://t.co/90JVL7lOsE",,"72772,72774",1,False,", please! What is going on? My iPhone’s home screen keeps going blank daily since I updated it to ios1112. Has anyone else reported this as a bug? When will it be fixed? Help.",en,KEEP,72773_thread_1698,1.0
72773,2,72772,AppleSupport,support,2017-11-30 13:45:31+00:00,"@132341 We appreciate the update and the troubleshooting you've tried so far. In DM, please let us know if this happens when using a particular app. https://t.co/GDrqU22YpT",72773,,0,False,,,,72773_thread_1698,2.0
72776,1,72776,132342,customer,2017-11-30 05:36:15+00:00,Garage Band updated and I lost all the songs I was working nooooo @115858  WHY?!,,72775,1,False,,,,72776_thread_1699,1.0
72776,2,72775,AppleSupport,support,2017-11-30 13:45:31+00:00,@132342 Let's see if we can help. Meet up with us in DM and let us know which device you are using. https://t.co/GDrqU22YpT,72776,,0,False,,,,72776_thread_1699,2.0
730,1,730,115861,customer,2017-10-31 20:46:35+00:00,"Hello, internet. Can someone explain why this symbol keeps appearing on my phone and when I️ try to type the letter I️? Also @AppleSupport https://t.co/QKwvTLtiN7",,"729,731",1,False,"Hello, internet. Can someone explain why this symbol keeps appearing on my phone and when I try to type the letter I? Also",en,KEEP,730_thread_1700,1.0
730,2,729,AppleSupport,support,2017-10-31 20:55:34+00:00,"@115861 You're in the right place; we'll do all we can to help. To start, let us know what iOS version is installed via DM: https://t.co/GDrqU22YpT",730,728,1,False,,,,730_thread_1700,2.0
730,3,728,115862,customer,2017-10-31 20:57:26+00:00,@AppleSupport @115861 We’re going to need you to share the answers Angela. I️ can’t stand this!,729,727,1,False,We’re going to need you to share the answers Angela. I can’t stand this!,en,KEEP,730_thread_1700,3.0
730,4,727,115861,customer,2017-10-31 21:02:34+00:00,@115862 @AppleSupport I will!,728,725,1,False,I will!,unknown,KEEP,730_thread_1700,4.0
730,5,725,115860,customer,2017-10-31 22:16:35+00:00,@115861 @115862 @AppleSupport I️ upgraded. I️t didn’t work.,727,"724,726",1,False,I upgraded. It didn’t work.,en,KEEP,730_thread_1700,5.0
730,6,724,AppleSupport,support,2017-10-31 22:22:31+00:00,"@115860 Reach out to us via DM, and we can take a look at this with you. https://t.co/GDrqU22YpT",725,,0,False,,,,730_thread_1700,6.0
733,1,733,115863,customer,2017-10-31 22:16:40+00:00,@AppleSupport I’ve got a screenshot saying my #iPhoneX is reserved for the 3rd then an email saying it’s the 18th... what happened?,,732,1,False,I’ve got a screenshot saying my iPhoneX is reserved for the 3rd then an email saying it’s the 18th... what happened?,en,KEEP,733_thread_1701,1.0
733,2,732,AppleSupport,support,2017-10-31 22:22:31+00:00,@115863 Go ahead and send us a DM please. Let us know the country you're in.,733,,0,False,,,,733_thread_1701,2.0
73400,1,73400,132417,customer,2017-11-29 15:40:35+00:00,"@AppleSupport . ios 11 update, phone started to hang.. apple going android way😅",,73399,1,False,". ios 11 update, phone started to hang.. apple going android way",en,KEEP,73400_thread_1702,1.0
73400,2,73399,AppleSupport,support,2017-11-29 16:24:04+00:00,@132417 We'd like to look into this with you. What is your exact iOS version? You can find it at Settings &gt; General &gt; About.,73400,73398,1,False,,,,73400_thread_1702,2.0
73400,3,73398,132417,customer,2017-11-29 17:36:15+00:00,@AppleSupport version - 11.1.1(15B150),73399,73397,1,False,version - 11.1.1(15B150),unknown,KEEP,73400_thread_1702,3.0
73400,4,73397,AppleSupport,support,2017-11-29 17:56:35+00:00,"@132417 Since you're running an older version of iOS, we recommend updating to iOS 11.1.2 and seeing if the behavior persists. Prior to doing so, we encourage you to create a data backup. Here's an article to help you create one: https://t.co/4f8hwT5to6",73398,73396,1,False,,,,73400_thread_1702,4.0
73400,5,73396,132417,customer,2017-11-30 04:52:54+00:00,"@AppleSupport In duration of 1 month, i have update ios 3 times and all the time some or the other issue occurs. Better apple should upgrade its quality. I had phone heating issue which also apple store denied to accept on replacement",73397,73394,1,False,"In duration of 1 month, i have update ios 3 times and all the time some or the other issue occurs. Better apple should upgrade its quality. I had phone heating issue which also apple store denied to accept on replacement",en,KEEP,73400_thread_1702,5.0
73400,6,73394,AppleSupport,support,2017-11-30 13:44:53+00:00,@132417 We'd like to look into this further with you. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,73396,73395,1,False,,,,73400_thread_1702,6.0
73400,7,73395,132417,customer,2017-11-30 14:14:45+00:00,@AppleSupport DM you last time I faced issue. No positive response from Apple side,73394,,0,False,DM you last time I faced issue. No positive response from Apple side,fr,KEEP,73400_thread_1702,7.0
736,1,736,115864,customer,2017-10-31 22:17:57+00:00,Thank you @AppleSupport I updated my phone and now it is even slower and barely works. Thank you for ruining my phone.😤,,734,1,False,Thank you I updated my phone and now it is even slower and barely works. Thank you for ruining my phone.,en,KEEP,736_thread_1703,1.0
736,2,734,AppleSupport,support,2017-10-31 22:22:00+00:00,"@115864 We'd like to help, but we'll need more details. What's happening on your device and which model is it? Do you have iOS 11.1?",736,735,1,False,,,,736_thread_1703,2.0
736,3,735,115864,customer,2017-10-31 22:23:35+00:00,@AppleSupport I have the iPhone 6s Plus and just did the most recent update.,734,737,1,False,I have the iPhone 6s Plus and just did the most recent update.,en,KEEP,736_thread_1703,3.0
736,4,737,AppleSupport,support,2017-10-31 22:33:34+00:00,"@115864 To make sure, is iOS 11.1 installed on it currently? Also, any steps tried so far? DM us here: https://t.co/GDrqU22YpT",735,,0,False,,,,736_thread_1703,4.0
74553,1,74553,132698,customer,2017-11-30 05:06:23+00:00,So annoyed when my Apple Watch tells me to stand so I stand and move around for more than a minute but it still doesn’t want to count. Ahh what more do I need to do @AppleSupport,,74552,1,False,So annoyed when my Apple Watch tells me to stand so I stand and move around for more than a minute but it still doesn’t want to count. Ahh what more do I need to do,en,KEEP,74553_thread_1704,1.0
74553,2,74552,AppleSupport,support,2017-11-30 13:44:26+00:00,@132698 We'd be happy to help you with this.  Let us know in DM the Apple Watch you're currently using and what version of watchOS is installed. https://t.co/GDrqU22YpT,74553,,0,False,,,,74553_thread_1704,2.0
74555,1,74555,132699,customer,2017-11-30 05:32:16+00:00,"@AppleSupport 

My iphone just randomly shut off &amp; when I turned it back on it deleted all of my photos...",,74554,1,False,My iphone just randomly shut off & when I turned it back on it deleted all of my photos...,en,KEEP,74555_thread_1705,1.0
74555,2,74554,AppleSupport,support,2017-11-30 13:43:54+00:00,@132699 We'd love to help look into this and get you back in action. Can you send us a DM with some additional details? https://t.co/GDrqU22YpT,74555,,0,False,,,,74555_thread_1705,2.0
747,1,747,115865,customer,2017-10-31 18:08:04+00:00,Hola @AppleSupport necesito urgente la actualización de software. La batería me dura literal medio día 🙍🏼🙇🏼‍♀️,,746,1,False,Hola necesito urgente la actualización de software. La batería me dura literal medio día,es,KEEP,747_thread_1706,1.0
747,2,746,AppleSupport,support,2017-10-31 18:17:00+00:00,@115865 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,747,745,1,False,,,,747_thread_1706,2.0
747,3,745,115865,customer,2017-10-31 22:00:34+00:00,@AppleSupport I need the software update urgently. The battery lasts literally half a day 🙍🏼🙁@AppleSupport,746,744,1,False,I need the software update urgently. The battery lasts literally half a day,en,KEEP,747_thread_1706,3.0
747,4,744,AppleSupport,support,2017-10-31 22:06:27+00:00,@115865 Hi there! What type of device are we working with?,745,740,1,False,,,,747_thread_1706,4.0
747,5,740,115865,customer,2017-10-31 22:14:45+00:00,@AppleSupport iPhone 7 Plus 😊,744,738,1,False,iPhone 7 Plus,unknown,KEEP,747_thread_1706,5.0
747,6,738,AppleSupport,support,2017-10-31 22:21:30+00:00,@115865 Thanks! Which iOS version is currently showing in Settings &gt; General &gt; About?,740,739,1,False,,,,747_thread_1706,6.0
747,7,739,115865,customer,2017-10-31 22:35:32+00:00,@AppleSupport iOS 11.0.3,738,741,1,False,iOS 11.0.3,unknown,KEEP,747_thread_1706,7.0
747,8,741,AppleSupport,support,2017-10-31 22:46:26+00:00,"@115865 Let's check Settings &gt; General &gt; Software Update. iOS 11.1 was released earlier today. If you see it, please backup &amp; update.",739,742,1,False,,,,747_thread_1706,8.0
747,9,742,115865,customer,2017-10-31 22:59:53+00:00,@AppleSupport Okey. Thank you! 🤗,741,743,1,False,Okey. Thank you!,unknown,KEEP,747_thread_1706,9.0
747,10,743,AppleSupport,support,2017-10-31 23:12:00+00:00,"@115865 Our pleasure. If you're still having issues after a back up and update, contact us back. We're happy to help.",742,,0,False,,,,747_thread_1706,10.0
749,1,749,115866,customer,2017-10-31 22:06:44+00:00,@AppleSupport Hi! What is going on? Has Youtube lost it? What can be done about it? Thanks for the support! https://t.co/T8ZZp4IH6t,,748,1,False,Hi! What is going on? Has Youtube lost it? What can be done about it? Thanks for the support!,en,KEEP,749_thread_1707,1.0
749,2,748,AppleSupport,support,2017-10-31 22:18:28+00:00,@115866 We want to help! DM us and let us know more about the issues you are having. https://t.co/GDrqU22YpT,749,,0,False,,,,749_thread_1707,2.0
752,1,752,115867,customer,2017-10-12 10:11:50+00:00,"@AppleSupport my Apple TV works fine with my phone, but when playing videos on Mac air it stutters so much &amp; sound is still on Mac not tv?",,751,1,False,"my Apple TV works fine with my phone, but when playing videos on Mac air it stutters so much & sound is still on Mac not tv?",en,KEEP,752_thread_1708,1.0
752,2,751,115867,customer,2017-10-31 22:08:39+00:00,@AppleSupport ? hello,752,750,1,False,? hello,unknown,KEEP,752_thread_1708,2.0
752,3,750,AppleSupport,support,2017-10-31 22:18:00+00:00,@115867 We'd like to get you speaking to our experts here: https://t.co/IBIY3vMgPj,751,,0,False,,,,752_thread_1708,3.0
75202,1,75202,132838,customer,2017-11-30 05:23:05+00:00,@115858 ios 11 on ipad sucks wtf,,75201,1,False,,,,75202_thread_1709,1.0
75202,2,75201,AppleSupport,support,2017-11-30 13:43:24+00:00,"@132838 We want your iPad running smoothly on the new iOS 11 software. What's going on with your iPad so that we can see how we are able to assist you today, and make your iPad better?",75202,,0,False,,,,75202_thread_1709,2.0
75206,1,75206,132839,customer,2017-11-30 05:44:51+00:00,@115858 why does my iPhone 7 ever since it updated constantly freeze and have issues with all my apps #intentionallyslowingmyiphone,,75203,1,False,,,,75206_thread_1711,1.0
75206,2,75203,AppleSupport,support,2017-11-30 13:43:24+00:00,@132839 We can help out with your iPhone 7 performance on iOS 11. Do you know what version of the iOS is on the device?,75206,"75204,75205",2,True,,,,75206_thread_1711,2.0
75206,3,75205,132839,customer,2017-11-30 16:00:08+00:00,@AppleSupport  https://t.co/8HHnWvefY1,75203,,0,False,,unknown,EMPTY_AFTER_CLEANING,75206_thread_1711,3.0
75206,4,75204,132839,customer,2017-11-30 16:00:29+00:00,@AppleSupport I attached a image with the IOS version,75203,75207,1,False,I attached a image with the IOS version,en,KEEP,75206_thread_1710,3.0
75206,5,75207,AppleSupport,support,2017-11-30 16:40:31+00:00,@132839 Thanks for that. Let us know in DM any steps you’ve taken with your iPhone 7 to continue. https://t.co/GDrqU22YpT,75204,,0,False,,,,75206_thread_1710,4.0
75209,1,75209,132840,customer,2017-11-30 05:03:49+00:00,Why does Safari on my iPhone literally never work #appleprobs @AppleSupport,,75208,1,False,Why does Safari on my iPhone literally never work appleprobs,en,KEEP,75209_thread_1712,1.0
